filename,width,height,class,xmin,ymin,xmax,ymax
Image__2018-01-18__11-06-39.jpg,640,480,standing,137,354,202,414
Image__2018-01-18__11-06-39.jpg,640,480,standing,248,326,313,386
Image__2018-01-18__11-06-39.jpg,640,480,fallen,96,180,190,245
Image__2018-01-18__15-24-08.jpg,640,480,standing,107,215,200,280
Image__2018-01-18__15-24-08.jpg,640,480,fallen,214,199,441,268
Image__2018-01-18__15-24-08.jpg,640,480,fallen,210,119,436,181
Image__2018-01-18__15-24-08.jpg,640,480,fallen,197,27,417,120
Image__2018-01-18__15-24-08.jpg,640,480,fallen,249,269,449,403
Image__2018-01-18__15-24-08.jpg,640,480,fallen,164,293,361,424
Image__2018-01-10__13-53-16.jpg,640,480,fallen,103,29,223,455
Image__2018-01-10__13-53-16.jpg,640,480,fallen,287,53,536,434
Image__2018-01-18__10-57-16.jpg,640,480,fallen,145,360,357,426
Image__2018-01-18__10-57-16.jpg,640,480,fallen,184,286,396,352
Image__2018-01-18__10-57-16.jpg,640,480,fallen,175,189,387,255
Image__2018-01-18__10-57-16.jpg,640,480,fallen,164,63,376,129
