filename,width,height,class,xmin,ymin,xmax,ymax
Image__2018-01-10__14-08-43.jpg,640,480,standing,111,1,281,173
Image__2018-01-10__14-08-43.jpg,640,480,standing,290,1,434,175
Image__2018-01-10__14-08-43.jpg,640,480,standing,465,4,636,181
Image__2018-01-10__14-08-43.jpg,640,480,standing,1,155,193,301
Image__2018-01-10__14-08-43.jpg,640,480,standing,22,302,208,429
Image__2018-01-10__13-54-16.jpg,640,480,fallen,142,277,616,432
Image__2018-01-10__13-54-16.jpg,640,480,standing,377,1,548,171
Image__2018-01-10__14-02-22.jpg,640,480,standing,225,340,364,449
Image__2018-01-10__13-30-37.jpg,640,480,fallen,45,312,540,451
Image__2018-01-10__14-02-36.jpg,640,480,standing,66,231,219,335
Image__2018-01-18__11-11-15.jpg,640,480,fallen,130,78,325,189
Image__2018-01-18__11-11-15.jpg,640,480,fallen,280,353,381,391
Image__2018-01-18__11-11-15.jpg,640,480,fallen,95,243,318,311
Image__2018-01-18__11-11-15.jpg,640,480,fallen,314,138,402,242
Image__2018-01-10__14-30-53.jpg,640,480,standing,407,187,548,313
Image__2018-01-10__14-30-53.jpg,640,480,standing,500,1,634,149
Image__2018-01-10__14-30-53.jpg,640,480,standing,234,181,374,321
Image__2018-01-10__14-30-53.jpg,640,480,standing,312,333,474,465
Image__2018-01-10__14-30-53.jpg,640,480,fallen,149,154,244,480
Image__2018-01-10__14-30-53.jpg,640,480,fallen,16,74,150,475
Image__2018-01-18__11-02-41.jpg,640,480,fallen,252,137,313,276
Image__2018-01-18__11-05-48.jpg,640,480,fallen,112,176,330,239
Image__2018-01-18__11-05-48.jpg,640,480,standing,224,68,318,156
Image__2018-01-18__11-05-48.jpg,640,480,standing,311,238,365,295
Image__2018-01-18__11-05-48.jpg,640,480,standing,258,322,312,379
Image__2018-01-18__11-05-48.jpg,640,480,standing,140,356,202,415
Image__2018-01-18__11-05-48.jpg,640,480,fallen,137,259,274,320
Image__2018-01-10__14-41-53.jpg,640,480,fallen,407,1,567,416
Image__2018-01-10__14-19-06.jpg,640,480,standing,155,152,297,293
Image__2018-01-10__14-19-06.jpg,640,480,standing,332,151,479,296
Image__2018-01-10__14-19-06.jpg,640,480,standing,507,161,640,315
Image__2018-01-10__14-19-06.jpg,640,480,standing,1,208,135,342
Image__2018-01-10__14-19-06.jpg,640,480,fallen,168,387,612,472
Image__2018-01-10__14-19-06.jpg,640,480,fallen,87,295,486,375
Image__2018-01-10__13-56-07.jpg,640,480,standing,103,295,322,470
Image__2018-01-10__14-22-53.jpg,640,480,fallen,65,294,548,395
Image__2018-01-10__14-22-53.jpg,640,480,fallen,236,1,351,261
Image__2018-01-10__14-22-53.jpg,640,480,fallen,1,392,443,480
Image__2018-01-10__14-22-53.jpg,640,480,standing,383,152,550,301
Image__2018-01-10__14-22-53.jpg,640,480,standing,392,1,531,127
Image__2018-01-10__14-22-53.jpg,640,480,standing,12,157,144,300
Image__2018-01-10__13-56-13.jpg,640,480,standing,369,269,557,457
Image__2018-01-10__13-58-16.jpg,640,480,fallen,136,248,535,372
Image__2018-01-18__11-10-41.jpg,640,480,standing,152,282,243,348
Image__2018-01-18__11-10-41.jpg,640,480,fallen,238,104,366,257
Image__2018-01-18__10-57-23.jpg,640,480,fallen,123,23,312,152
Image__2018-01-18__10-57-23.jpg,640,480,fallen,194,156,390,264
Image__2018-01-18__10-57-23.jpg,640,480,fallen,213,276,411,385
Image__2018-01-18__10-57-23.jpg,640,480,fallen,113,321,224,453
Image__2018-01-18__10-59-41.jpg,640,480,fallen,302,220,354,371
Image__2018-01-18__10-59-41.jpg,640,480,fallen,247,106,413,175
Image__2018-01-18__10-59-41.jpg,640,480,fallen,149,158,202,331
Image__2018-01-18__10-59-41.jpg,640,480,standing,210,144,266,195
Image__2018-01-18__10-59-41.jpg,640,480,standing,265,162,321,214
Image__2018-01-18__10-59-41.jpg,640,480,standing,324,171,378,224
Image__2018-01-18__10-59-41.jpg,640,480,standing,369,222,423,274
Image__2018-01-18__10-59-41.jpg,640,480,standing,360,278,414,330
Image__2018-01-18__10-59-41.jpg,640,480,standing,348,328,402,380
Image__2018-01-18__10-59-41.jpg,640,480,standing,287,378,341,430
Image__2018-01-18__10-59-41.jpg,640,480,standing,247,332,301,384
Image__2018-01-18__10-59-41.jpg,640,480,standing,197,298,251,350
Image__2018-01-18__10-59-41.jpg,640,480,standing,246,272,300,324
Image__2018-01-18__10-59-41.jpg,640,480,standing,193,247,247,299
Image__2018-01-18__10-59-41.jpg,640,480,standing,255,214,309,266
Image__2018-01-18__10-59-41.jpg,640,480,standing,198,193,252,245
Image__2018-01-18__10-59-55.jpg,640,480,standing,255,218,314,264
Image__2018-01-18__10-59-55.jpg,640,480,standing,244,272,303,318
Image__2018-01-18__10-59-55.jpg,640,480,standing,354,281,413,327
Image__2018-01-18__10-59-55.jpg,640,480,standing,364,229,423,275
Image__2018-01-18__10-59-55.jpg,640,480,standing,346,339,405,385
Image__2018-01-18__10-59-55.jpg,640,480,standing,288,376,345,433
Image__2018-01-18__10-59-55.jpg,640,480,standing,328,170,385,227
Image__2018-01-18__10-59-55.jpg,640,480,standing,269,162,326,219
Image__2018-01-18__10-59-55.jpg,640,480,standing,185,287,242,344
Image__2018-01-18__10-59-55.jpg,640,480,fallen,241,320,291,455
Image__2018-01-18__10-59-55.jpg,640,480,fallen,272,120,392,166
Image__2018-01-18__10-59-55.jpg,640,480,fallen,135,112,242,173
Image__2018-01-18__10-59-55.jpg,640,480,fallen,119,179,226,240
Image__2018-01-18__10-59-55.jpg,640,480,fallen,76,263,183,324
Image__2018-01-18__10-59-55.jpg,640,480,fallen,162,348,235,453
Image__2018-01-10__14-38-50.jpg,640,480,standing,4,192,169,337
Image__2018-01-10__14-38-50.jpg,640,480,standing,24,1,196,157
Image__2018-01-10__14-38-50.jpg,640,480,standing,223,8,388,153
Image__2018-01-10__14-38-50.jpg,640,480,standing,15,333,184,480
Image__2018-01-10__14-38-50.jpg,640,480,fallen,377,70,494,480
Image__2018-01-18__11-04-47.jpg,640,480,standing,193,216,266,274
Image__2018-01-10__13-51-41.jpg,640,480,fallen,27,53,504,186
Image__2018-01-10__13-51-41.jpg,640,480,fallen,162,259,621,464
Image__2018-01-10__14-03-39.jpg,640,480,fallen,108,301,397,424
Image__2018-01-10__14-10-45.jpg,640,480,standing,1,1,198,157
Image__2018-01-10__14-10-45.jpg,640,480,standing,255,1,410,164
Image__2018-01-10__14-10-45.jpg,640,480,standing,469,2,640,154
Image__2018-01-10__14-10-45.jpg,640,480,standing,444,287,640,453
Image__2018-01-10__14-10-45.jpg,640,480,standing,7,278,227,418
Image__2018-01-10__14-10-45.jpg,640,480,fallen,162,150,612,282
Image__2018-01-10__14-42-59.jpg,640,480,fallen,138,332,557,446
Image__2018-01-10__14-32-31.jpg,640,480,fallen,458,19,585,440
Image__2018-01-18__15-25-32.jpg,640,480,standing,50,338,156,423
Image__2018-01-18__15-25-32.jpg,640,480,standing,314,367,401,480
Image__2018-01-18__15-25-32.jpg,640,480,standing,330,285,400,362
Image__2018-01-18__15-25-32.jpg,640,480,standing,332,192,418,263
Image__2018-01-18__15-25-32.jpg,640,480,standing,331,76,407,159
Image__2018-01-18__15-25-32.jpg,640,480,fallen,239,8,320,220
Image__2018-01-18__15-25-32.jpg,640,480,fallen,159,9,214,215
Image__2018-01-18__15-25-32.jpg,640,480,standing,229,311,297,391
Image__2018-01-18__15-25-32.jpg,640,480,fallen,151,297,217,480
Image__2018-01-18__15-25-32.jpg,640,480,standing,105,218,209,291
Image__2018-01-18__11-07-02.jpg,640,480,standing,250,320,309,382
Image__2018-01-18__11-07-02.jpg,640,480,standing,321,252,392,321
Image__2018-01-18__11-07-02.jpg,640,480,standing,209,271,257,306
Image__2018-01-18__11-07-02.jpg,640,480,standing,180,316,228,351
Image__2018-01-18__11-07-02.jpg,640,480,standing,132,354,203,411
Image__2018-01-18__11-07-02.jpg,640,480,standing,196,419,267,476
Image__2018-01-18__11-07-02.jpg,640,480,standing,112,262,183,319
Image__2018-01-18__11-07-02.jpg,640,480,standing,233,95,312,168
Image__2018-01-18__11-07-02.jpg,640,480,fallen,92,195,185,244
Image__2018-01-18__11-07-02.jpg,640,480,fallen,185,209,274,254
Image__2018-01-18__11-07-02.jpg,640,480,fallen,274,186,428,244
Image__2018-01-18__11-07-02.jpg,640,480,fallen,157,76,231,197
Image__2018-01-18__11-07-02.jpg,640,480,fallen,273,385,398,475
Image__2018-01-10__14-35-04.jpg,640,480,fallen,194,42,333,466
Image__2018-01-10__14-41-08.jpg,640,480,fallen,380,3,524,412
Image__2018-01-10__14-00-40.jpg,640,480,fallen,318,95,640,208
Image__2018-01-10__14-00-40.jpg,640,480,fallen,1,281,475,414
Image__2018-01-10__14-41-34.jpg,640,480,fallen,150,106,506,398
Image__2018-01-18__10-58-29.jpg,640,480,standing,277,90,340,152
Image__2018-01-18__10-58-29.jpg,640,480,standing,174,141,237,203
Image__2018-01-18__10-58-29.jpg,640,480,fallen,312,298,378,348
Image__2018-01-18__10-58-29.jpg,640,480,fallen,343,200,423,286
Image__2018-01-18__10-58-29.jpg,640,480,fallen,246,319,340,464
Image__2018-01-18__10-58-29.jpg,640,480,fallen,81,286,212,415
Image__2018-01-18__10-58-29.jpg,640,480,fallen,83,216,242,294
Image__2018-01-10__13-50-01.jpg,640,480,standing,178,253,344,414
Image__2018-01-10__14-39-10.jpg,640,480,standing,213,15,364,165
Image__2018-01-10__14-39-10.jpg,640,480,standing,9,1,186,171
Image__2018-01-10__14-39-10.jpg,640,480,standing,1,187,221,323
Image__2018-01-10__14-39-10.jpg,640,480,standing,420,282,640,449
Image__2018-01-10__13-57-20.jpg,640,480,standing,241,322,405,473
Image__2018-01-10__13-50-29.jpg,640,480,standing,443,182,640,351
Image__2018-01-10__13-50-29.jpg,640,480,standing,10,252,260,415
Image__2018-01-10__14-39-38.jpg,640,480,standing,300,219,488,362
Image__2018-01-10__14-39-38.jpg,640,480,standing,214,1,402,143
Image__2018-01-10__14-39-38.jpg,640,480,standing,17,1,205,143
Image__2018-01-10__14-39-38.jpg,640,480,standing,452,1,640,143
Image__2018-01-18__11-02-32.jpg,640,480,fallen,214,182,314,298
Image__2018-01-10__14-02-51.jpg,640,480,standing,394,344,532,471
Image__2018-01-10__14-20-25.jpg,640,480,standing,17,170,181,305
Image__2018-01-10__14-20-25.jpg,640,480,standing,501,142,640,305
Image__2018-01-10__14-20-25.jpg,640,480,standing,405,1,594,136
Image__2018-01-10__14-20-25.jpg,640,480,fallen,214,1,355,285
Image__2018-01-10__14-20-25.jpg,640,480,fallen,12,297,476,384
Image__2018-01-10__14-20-25.jpg,640,480,fallen,12,364,558,466
Image__2018-01-10__14-08-18.jpg,640,480,fallen,215,260,640,362
Image__2018-01-10__14-08-18.jpg,640,480,fallen,150,369,597,468
Image__2018-01-10__14-08-18.jpg,640,480,fallen,360,179,622,265
Image__2018-01-10__14-08-18.jpg,640,480,standing,34,298,209,411
Image__2018-01-10__14-08-18.jpg,640,480,standing,1,140,179,297
Image__2018-01-10__14-08-18.jpg,640,480,standing,120,1,283,212
Image__2018-01-10__14-08-18.jpg,640,480,standing,293,1,418,186
Image__2018-01-10__14-08-18.jpg,640,480,standing,438,1,640,173
Image__2018-01-10__14-12-54.jpg,640,480,standing,186,153,355,299
Image__2018-01-10__14-12-54.jpg,640,480,standing,415,117,576,274
Image__2018-01-10__14-12-54.jpg,640,480,standing,339,306,531,461
Image__2018-01-10__14-12-54.jpg,640,480,standing,11,150,164,304
Image__2018-01-10__14-40-48.jpg,640,480,fallen,370,1,528,391
Image__2018-01-10__14-01-15.jpg,640,480,fallen,202,310,440,406
Image__2018-01-10__14-06-08.jpg,640,480,standing,231,199,346,303
Image__2018-01-10__14-06-08.jpg,640,480,standing,330,156,430,246
Image__2018-01-10__14-06-08.jpg,640,480,standing,243,1,434,167
Image__2018-01-10__14-06-08.jpg,640,480,standing,448,1,631,182
Image__2018-01-10__14-06-08.jpg,640,480,standing,452,203,640,358
Image__2018-01-10__14-06-08.jpg,640,480,standing,334,297,530,480
Image__2018-01-10__14-06-08.jpg,640,480,standing,182,311,346,479
Image__2018-01-10__14-06-08.jpg,640,480,standing,7,297,179,451
Image__2018-01-10__14-06-08.jpg,640,480,standing,1,153,218,284
Image__2018-01-10__14-06-08.jpg,640,480,standing,60,1,269,181
Image__2018-01-10__14-01-01.jpg,640,480,fallen,154,89,533,186
Image__2018-01-10__14-01-01.jpg,640,480,fallen,51,356,516,457
Image__2018-01-10__14-01-29.jpg,640,480,fallen,411,113,640,212
Image__2018-01-10__14-15-48.jpg,640,480,fallen,23,330,479,435
Image__2018-01-10__14-15-48.jpg,640,480,fallen,63,14,165,330
Image__2018-01-10__14-15-48.jpg,640,480,fallen,462,8,601,430
Image__2018-01-10__14-15-48.jpg,640,480,standing,134,167,289,298
Image__2018-01-10__14-15-48.jpg,640,480,standing,306,147,474,311
Image__2018-01-10__14-29-28.jpg,640,480,standing,217,181,365,327
Image__2018-01-10__14-29-28.jpg,640,480,standing,319,325,457,468
Image__2018-01-10__14-29-28.jpg,640,480,standing,409,182,565,321
Image__2018-01-10__14-29-28.jpg,640,480,standing,287,1,463,153
Image__2018-01-10__14-29-28.jpg,640,480,standing,489,7,632,151
Image__2018-01-10__14-29-28.jpg,640,480,fallen,88,81,216,480
Image__2018-01-10__14-34-51.jpg,640,480,fallen,297,16,556,384
Image__2018-01-10__14-33-58.jpg,640,480,fallen,527,66,639,479
Image__2018-01-10__14-34-45.jpg,640,480,fallen,48,87,525,205
Image__2018-01-10__13-49-21.jpg,640,480,fallen,216,85,640,202
Image__2018-01-10__13-49-21.jpg,640,480,fallen,294,198,640,300
Image__2018-01-10__13-49-21.jpg,640,480,fallen,446,309,640,404
Image__2018-01-10__13-49-21.jpg,640,480,fallen,17,320,451,448
Image__2018-01-10__13-49-21.jpg,640,480,fallen,1,200,310,317
Image__2018-01-10__13-49-21.jpg,640,480,fallen,94,2,569,95
Image__2018-01-10__14-37-00.jpg,640,480,standing,232,273,400,420
Image__2018-01-10__14-37-00.jpg,640,480,standing,11,195,177,345
Image__2018-01-10__14-30-09.jpg,640,480,fallen,1,35,432,114
Image__2018-01-10__14-30-09.jpg,640,480,fallen,116,113,241,473
Image__2018-01-10__14-30-09.jpg,640,480,fallen,308,325,478,454
Image__2018-01-10__14-30-09.jpg,640,480,fallen,200,180,376,319
Image__2018-01-10__14-30-09.jpg,640,480,fallen,408,173,563,323
Image__2018-01-10__14-30-09.jpg,640,480,fallen,496,10,640,147
Image__2018-01-10__13-57-09.jpg,640,480,standing,324,167,464,326
Image__2018-01-10__14-30-35.jpg,640,480,standing,410,182,550,316
Image__2018-01-10__14-30-35.jpg,640,480,standing,299,337,473,472
Image__2018-01-10__14-30-35.jpg,640,480,standing,200,165,360,320
Image__2018-01-10__14-30-35.jpg,640,480,standing,505,2,640,153
Image__2018-01-10__14-30-35.jpg,640,480,fallen,43,139,186,480
Image__2018-01-10__14-30-35.jpg,640,480,fallen,1,29,421,137
Image__2018-01-10__13-50-14.jpg,640,480,standing,400,3,638,187
Image__2018-01-10__13-50-14.jpg,640,480,standing,33,2,281,171
Image__2018-01-10__14-46-14.jpg,640,480,standing,469,342,593,462
Image__2018-01-18__15-22-06.jpg,640,480,standing,215,367,314,458
Image__2018-01-18__15-22-06.jpg,640,480,standing,280,203,356,284
Image__2018-01-18__15-22-06.jpg,640,480,standing,212,65,302,166
Image__2018-01-18__15-22-06.jpg,640,480,standing,86,273,203,384
Image__2018-01-10__14-28-40.jpg,640,480,fallen,49,333,504,445
Image__2018-01-10__14-28-40.jpg,640,480,fallen,52,1,173,308
Image__2018-01-10__14-28-40.jpg,640,480,standing,192,169,355,321
Image__2018-01-10__14-28-40.jpg,640,480,standing,391,171,573,329
Image__2018-01-10__14-28-40.jpg,640,480,standing,291,6,458,148
Image__2018-01-10__14-28-40.jpg,640,480,standing,479,7,640,145
Image__2018-01-10__14-32-18.jpg,640,480,fallen,313,6,444,425
Image__2018-01-10__13-52-05.jpg,640,480,fallen,72,362,538,479
Image__2018-01-10__13-52-05.jpg,640,480,fallen,169,3,353,368
Image__2018-01-10__14-21-58.jpg,640,480,fallen,1,405,448,478
Image__2018-01-10__14-21-58.jpg,640,480,fallen,9,332,464,415
Image__2018-01-10__14-21-58.jpg,640,480,standing,393,216,538,361
Image__2018-01-10__14-21-58.jpg,640,480,fallen,220,1,360,323
Image__2018-01-10__14-21-58.jpg,640,480,fallen,516,68,615,477
Image__2018-01-10__14-21-58.jpg,640,480,standing,20,172,160,318
Image__2018-01-10__14-03-10.jpg,640,480,standing,152,295,267,389
Image__2018-01-10__14-45-51.jpg,640,480,standing,237,319,350,426
Image__2018-01-10__14-17-59.jpg,640,480,standing,311,161,464,301
Image__2018-01-10__14-17-59.jpg,640,480,standing,141,166,289,310
Image__2018-01-10__14-17-59.jpg,640,480,fallen,38,1,153,332
Image__2018-01-10__14-17-59.jpg,640,480,fallen,222,390,640,480
Image__2018-01-10__14-17-59.jpg,640,480,fallen,462,1,594,387
Image__2018-01-10__14-17-59.jpg,640,480,fallen,153,301,480,385
Image__2018-01-10__14-38-45.jpg,640,480,standing,8,203,170,339
Image__2018-01-10__14-38-45.jpg,640,480,standing,30,3,192,139
Image__2018-01-10__14-38-45.jpg,640,480,standing,231,1,393,137
Image__2018-01-10__14-38-45.jpg,640,480,standing,23,344,185,480
Image__2018-01-10__14-38-45.jpg,640,480,fallen,236,253,631,367
Image__2018-01-18__10-57-45.jpg,640,480,fallen,224,233,430,345
Image__2018-01-18__10-57-45.jpg,640,480,fallen,197,335,391,467
Image__2018-01-18__10-57-45.jpg,640,480,standing,100,250,195,324
Image__2018-01-18__10-57-45.jpg,640,480,fallen,214,71,376,223
Image__2018-01-10__14-38-51.jpg,640,480,standing,233,6,368,177
Image__2018-01-10__14-38-51.jpg,640,480,standing,6,176,200,322
Image__2018-01-10__14-38-51.jpg,640,480,standing,30,1,187,167
Image__2018-01-10__14-38-51.jpg,640,480,standing,27,330,208,480
Image__2018-01-10__14-38-51.jpg,640,480,fallen,504,71,628,478
Image__2018-01-10__14-22-35.jpg,640,480,fallen,519,35,607,452
Image__2018-01-10__14-22-35.jpg,640,480,fallen,207,4,372,394
Image__2018-01-10__14-22-35.jpg,640,480,standing,10,176,180,310
Image__2018-01-10__14-22-35.jpg,640,480,fallen,27,382,470,475
Image__2018-01-10__14-22-35.jpg,640,480,standing,366,1,522,130
Image__2018-01-10__14-31-49.jpg,640,480,fallen,12,336,487,458
Image__2018-01-18__11-10-31.jpg,640,480,standing,202,291,299,368
Image__2018-01-18__11-10-31.jpg,640,480,standing,235,144,332,222
Image__2018-01-10__14-26-53.jpg,640,480,fallen,9,336,457,448
Image__2018-01-10__14-26-53.jpg,640,480,fallen,37,1,168,313
Image__2018-01-10__14-26-53.jpg,640,480,standing,189,185,369,333
Image__2018-01-10__14-26-53.jpg,640,480,standing,415,165,575,330
Image__2018-01-10__14-26-53.jpg,640,480,standing,279,7,472,146
Image__2018-01-10__14-32-26.jpg,640,480,fallen,476,13,595,433
Image__2018-01-18__10-54-02.jpg,640,480,standing,178,78,237,141
Image__2018-01-18__10-54-02.jpg,640,480,standing,128,115,187,178
Image__2018-01-18__10-54-02.jpg,640,480,standing,132,201,191,264
Image__2018-01-18__10-54-02.jpg,640,480,standing,124,285,183,348
Image__2018-01-18__10-54-02.jpg,640,480,standing,221,365,280,428
Image__2018-01-18__10-54-02.jpg,640,480,standing,332,317,391,380
Image__2018-01-18__10-54-02.jpg,640,480,fallen,188,284,318,341
Image__2018-01-18__10-54-02.jpg,640,480,fallen,250,199,380,256
Image__2018-01-18__10-54-02.jpg,640,480,fallen,248,115,378,172
Image__2018-01-10__14-35-07.jpg,640,480,fallen,230,45,395,459
Image__2018-01-18__11-00-34.jpg,640,480,standing,254,83,305,141
Image__2018-01-18__11-00-34.jpg,640,480,standing,251,133,302,191
Image__2018-01-18__11-00-34.jpg,640,480,standing,244,189,295,247
Image__2018-01-18__11-00-34.jpg,640,480,standing,241,243,292,301
Image__2018-01-18__11-00-34.jpg,640,480,standing,242,292,293,350
Image__2018-01-18__11-00-34.jpg,640,480,fallen,104,133,227,236
Image__2018-01-18__11-00-34.jpg,640,480,fallen,80,239,233,329
Image__2018-01-18__15-22-10.jpg,640,480,standing,235,195,312,269
Image__2018-01-18__15-22-10.jpg,640,480,standing,272,268,336,331
Image__2018-01-18__15-22-10.jpg,640,480,standing,207,302,276,372
Image__2018-01-18__15-22-10.jpg,640,480,standing,130,295,206,369
Image__2018-01-10__14-35-13.jpg,640,480,fallen,527,33,640,439
Image__2018-01-10__14-14-36.jpg,640,480,fallen,160,263,608,392
Image__2018-01-10__14-14-36.jpg,640,480,fallen,36,85,489,207
Image__2018-01-10__14-14-36.jpg,640,480,standing,484,142,629,280
Image__2018-01-10__14-00-43.jpg,640,480,fallen,10,293,472,421
Image__2018-01-10__14-00-43.jpg,640,480,fallen,236,92,608,213
Image__2018-01-10__14-46-02.jpg,640,480,standing,79,74,197,186
Image__2018-01-10__14-00-57.jpg,640,480,fallen,52,274,537,387
Image__2018-01-10__14-00-57.jpg,640,480,fallen,146,85,526,202
Image__2018-01-10__14-30-37.jpg,640,480,fallen,1,35,413,143
Image__2018-01-10__14-30-37.jpg,640,480,fallen,13,145,143,480
Image__2018-01-10__14-30-37.jpg,640,480,standing,208,176,360,313
Image__2018-01-10__14-30-37.jpg,640,480,standing,303,328,469,459
Image__2018-01-10__14-30-37.jpg,640,480,standing,405,179,571,313
Image__2018-01-10__14-30-37.jpg,640,480,standing,498,12,640,152
Image__2018-01-10__13-59-32.jpg,640,480,fallen,119,263,603,391
Image__2018-01-10__13-59-32.jpg,640,480,fallen,246,10,420,140
Image__2018-01-10__14-30-23.jpg,640,480,standing,407,173,567,316
Image__2018-01-10__14-30-23.jpg,640,480,standing,302,335,459,461
Image__2018-01-10__14-30-23.jpg,640,480,standing,212,176,372,322
Image__2018-01-10__14-30-23.jpg,640,480,standing,501,4,640,149
Image__2018-01-10__14-30-23.jpg,640,480,fallen,1,18,428,123
Image__2018-01-10__14-30-23.jpg,640,480,fallen,1,118,118,480
Image__2018-01-10__13-57-23.jpg,640,480,standing,125,318,322,467
Image__2018-01-10__14-02-46.jpg,640,480,standing,376,270,508,368
Image__2018-01-10__14-20-32.jpg,640,480,fallen,220,1,350,288
Image__2018-01-10__14-20-32.jpg,640,480,fallen,17,283,477,383
Image__2018-01-10__14-20-32.jpg,640,480,standing,24,155,163,302
Image__2018-01-10__14-20-32.jpg,640,480,standing,505,136,640,296
Image__2018-01-10__14-20-32.jpg,640,480,standing,423,1,600,135
Image__2018-01-10__14-49-47.jpg,640,480,standing,366,340,505,447
Image__2018-01-10__14-49-47.jpg,640,480,standing,103,312,272,425
Image__2018-01-10__14-49-47.jpg,640,480,standing,358,162,513,290
Image__2018-01-10__14-49-47.jpg,640,480,fallen,46,63,496,167
Image__2018-01-10__14-49-47.jpg,640,480,fallen,1,22,43,344
Image__2018-01-10__14-49-47.jpg,640,480,fallen,58,436,533,480
Image__2018-01-10__14-08-27.jpg,640,480,standing,120,2,280,192
Image__2018-01-10__14-08-27.jpg,640,480,standing,294,1,426,184
Image__2018-01-10__14-08-27.jpg,640,480,standing,444,4,640,166
Image__2018-01-10__14-08-27.jpg,640,480,standing,4,143,192,300
Image__2018-01-10__14-08-27.jpg,640,480,standing,32,301,200,425
Image__2018-01-10__14-08-27.jpg,640,480,fallen,207,273,640,377
Image__2018-01-10__14-08-27.jpg,640,480,fallen,221,370,640,477
Image__2018-01-10__14-08-27.jpg,640,480,fallen,377,173,629,270
Image__2018-01-10__14-06-37.jpg,640,480,fallen,359,206,574,297
Image__2018-01-10__14-06-37.jpg,640,480,standing,226,198,362,301
Image__2018-01-10__14-06-37.jpg,640,480,standing,285,1,467,170
Image__2018-01-10__14-06-37.jpg,640,480,standing,125,2,315,188
Image__2018-01-10__14-06-37.jpg,640,480,standing,1,162,216,273
Image__2018-01-10__14-06-37.jpg,640,480,standing,15,287,186,445
Image__2018-01-10__14-06-37.jpg,640,480,standing,178,305,367,480
Image__2018-01-10__14-06-37.jpg,640,480,standing,376,307,580,476
Image__2018-01-10__14-06-23.jpg,640,480,standing,343,152,432,241
Image__2018-01-10__14-06-23.jpg,640,480,standing,240,203,369,325
Image__2018-01-10__14-06-23.jpg,640,480,standing,344,298,501,476
Image__2018-01-10__14-06-23.jpg,640,480,standing,191,313,355,480
Image__2018-01-10__14-06-23.jpg,640,480,standing,6,289,203,451
Image__2018-01-10__14-06-23.jpg,640,480,standing,1,158,211,283
Image__2018-01-10__14-06-23.jpg,640,480,standing,112,10,288,203
Image__2018-01-10__14-06-23.jpg,640,480,standing,290,2,432,169
Image__2018-01-10__14-06-23.jpg,640,480,standing,456,1,634,189
Image__2018-01-10__14-06-23.jpg,640,480,standing,426,211,640,360
Image__2018-01-10__13-53-46.jpg,640,480,standing,232,195,406,372
Image__2018-01-10__13-53-46.jpg,640,480,standing,388,1,536,184
Image__2018-01-10__14-27-12.jpg,640,480,standing,398,182,567,306
Image__2018-01-10__14-27-12.jpg,640,480,standing,203,176,359,310
Image__2018-01-10__14-27-12.jpg,640,480,standing,284,6,454,132
Image__2018-01-10__14-27-12.jpg,640,480,fallen,8,313,465,395
Image__2018-01-10__14-27-12.jpg,640,480,fallen,2,390,479,480
Image__2018-01-10__14-27-12.jpg,640,480,fallen,36,1,156,304
Image__2018-01-10__13-53-52.jpg,640,480,standing,403,291,605,480
Image__2018-01-10__13-53-52.jpg,640,480,standing,375,1,549,162
Image__2018-01-10__14-29-17.jpg,640,480,standing,405,178,571,316
Image__2018-01-10__14-29-17.jpg,640,480,standing,489,5,640,139
Image__2018-01-10__14-29-17.jpg,640,480,standing,291,10,451,153
Image__2018-01-10__14-29-17.jpg,640,480,standing,201,182,381,309
Image__2018-01-10__14-29-17.jpg,640,480,standing,303,330,475,459
Image__2018-01-10__14-29-17.jpg,640,480,fallen,134,33,247,433
Image__2018-01-10__14-29-03.jpg,640,480,standing,207,164,357,316
Image__2018-01-10__14-29-03.jpg,640,480,standing,422,172,563,323
Image__2018-01-10__14-29-03.jpg,640,480,standing,482,5,640,137
Image__2018-01-10__14-29-03.jpg,640,480,standing,274,6,463,133
Image__2018-01-10__14-29-03.jpg,640,480,standing,163,328,341,473
Image__2018-01-10__14-29-03.jpg,640,480,fallen,50,1,184,302
Image__2018-01-10__14-11-13.jpg,640,480,standing,226,276,389,430
Image__2018-01-10__14-11-13.jpg,640,480,standing,422,275,640,463
Image__2018-01-10__14-11-13.jpg,640,480,standing,220,3,377,158
Image__2018-01-10__14-11-13.jpg,640,480,standing,431,4,640,156
Image__2018-01-10__14-11-13.jpg,640,480,standing,25,288,210,445
Image__2018-01-10__14-11-13.jpg,640,480,fallen,149,152,629,289
Image__2018-01-18__11-05-39.jpg,640,480,fallen,166,99,383,183
Image__2018-01-18__11-05-39.jpg,640,480,fallen,108,192,299,255
Image__2018-01-18__11-05-39.jpg,640,480,fallen,148,252,271,321
Image__2018-01-18__11-05-39.jpg,640,480,standing,307,239,363,293
Image__2018-01-18__11-05-39.jpg,640,480,standing,251,315,323,380
Image__2018-01-18__11-05-39.jpg,640,480,standing,128,348,200,413
Image__2018-01-18__11-05-11.jpg,640,480,standing,227,271,300,328
Image__2018-01-18__11-05-11.jpg,640,480,standing,200,156,288,237
Image__2018-01-18__11-05-11.jpg,640,480,standing,270,313,331,397
Image__2018-01-18__11-05-11.jpg,640,480,standing,169,328,231,400
Image__2018-01-10__14-30-22.jpg,640,480,fallen,1,30,423,121
