filename,width,height,class,xmin,ymin,xmax,ymax
standing-bottles-47.jpg,800,598,standing,143,273,324,417
standing-bottles-47.jpg,800,598,standing,329,14,467,221
standing-bottles-47.jpg,800,598,standing,517,147,696,301
standing-bottles-47.jpg,800,598,standing,544,444,723,598
Image__2018-01-10__14-49-36.jpg,640,480,fallen,76,101,530,203
Image__2018-01-10__14-49-36.jpg,640,480,fallen,49,1,503,102
Image__2018-01-10__14-49-36.jpg,640,480,fallen,516,62,640,480
Image__2018-01-10__14-49-36.jpg,640,480,fallen,73,393,521,480
Image__2018-01-10__14-49-36.jpg,640,480,fallen,3,18,77,334
Image__2018-01-10__14-49-36.jpg,640,480,standing,100,272,293,445
standing-bottles-53.jpg,957,1300,standing,194,603,437,855
standing-bottles-53.jpg,957,1300,standing,401,718,644,970
standing-bottles-53.jpg,957,1300,standing,411,480,654,732
standing-bottles-53.jpg,957,1300,standing,210,354,453,606
standing-bottles-53.jpg,957,1300,standing,197,103,440,355
standing-bottles-53.jpg,957,1300,standing,410,220,653,472
standing-bottles-53.jpg,957,1300,standing,410,481,653,733
standing-bottles-53.jpg,957,1300,standing,613,604,856,856
standing-bottles-53.jpg,957,1300,standing,626,363,869,615
standing-bottles-53.jpg,957,1300,standing,619,105,862,357
standing-bottles-53.jpg,957,1300,standing,620,108,863,360
standing-bottles-53.jpg,957,1300,standing,420,1,663,252
standing-bottles-53.jpg,957,1300,standing,1,1,243,252
standing-bottles-53.jpg,957,1300,standing,1,224,243,476
standing-bottles-53.jpg,957,1300,standing,1,473,243,725
standing-bottles-53.jpg,957,1300,standing,1,724,243,976
standing-bottles-53.jpg,957,1300,standing,1,970,243,1223
standing-bottles-53.jpg,957,1300,standing,192,845,435,1097
standing-bottles-53.jpg,957,1300,standing,407,976,650,1229
standing-bottles-53.jpg,957,1300,standing,191,1082,433,1300
standing-bottles-53.jpg,957,1300,standing,617,855,864,1086
water-bottle-38.jpg,640,480,fallen,60,203,640,471
water-bottle-38.jpg,640,480,fallen,420,20,640,316
water-bottle-39.jpg,640,480,standing,85,121,311,232
water-bottle-39.jpg,640,480,standing,337,120,563,231
water-bottle-39.jpg,640,480,standing,341,1,567,111
water-bottle-39.jpg,640,480,standing,74,1,300,111
water-bottle-39.jpg,640,480,standing,83,245,309,357
water-bottle-39.jpg,640,480,standing,92,369,318,480
water-bottle-39.jpg,640,480,standing,347,369,573,480
water-bottle-39.jpg,640,480,standing,350,249,576,360
standing-bottles-52.jpg,744,1300,fallen,2,33,636,174
standing-bottles-52.jpg,744,1300,fallen,3,165,637,306
standing-bottles-52.jpg,744,1300,fallen,1,298,634,439
standing-bottles-52.jpg,744,1300,fallen,1,422,634,563
standing-bottles-52.jpg,744,1300,fallen,2,550,636,691
standing-bottles-52.jpg,744,1300,fallen,17,675,651,816
standing-bottles-52.jpg,744,1300,fallen,6,791,640,932
standing-bottles-52.jpg,744,1300,fallen,41,922,640,1057
standing-bottles-52.jpg,744,1300,fallen,38,1061,637,1196
standing-bottles-52.jpg,744,1300,fallen,41,1165,640,1300
standing-bottles-46.jpg,1300,1102,standing,678,584,857,777
standing-bottles-46.jpg,1300,1102,standing,821,782,1000,975
standing-bottles-46.jpg,1300,1102,standing,1034,314,1227,547
standing-bottles-46.jpg,1300,1102,standing,715,350,908,583
standing-bottles-46.jpg,1300,1102,standing,474,386,667,619
standing-bottles-46.jpg,1300,1102,standing,431,184,624,417
standing-bottles-46.jpg,1300,1102,standing,668,155,870,369
standing-bottles-46.jpg,1300,1102,standing,875,170,1074,481
standing-bottles-46.jpg,1300,1102,standing,958,554,1200,833
water-bottle-11.jpg,640,480,fallen,93,60,228,441
water-bottle-11.jpg,640,480,fallen,425,57,535,443
Image__2018-01-22__15-26-29.jpg,640,480,standing,517,357,589,415
Image__2018-01-22__15-26-29.jpg,640,480,standing,473,377,545,435
Image__2018-01-22__15-26-29.jpg,640,480,standing,420,386,480,448
Image__2018-01-22__15-26-29.jpg,640,480,standing,360,375,435,446
Image__2018-01-22__15-26-29.jpg,640,480,standing,342,312,417,383
Image__2018-01-22__15-26-29.jpg,640,480,standing,234,345,309,416
Image__2018-01-22__15-26-29.jpg,640,480,standing,412,307,480,361
Image__2018-01-22__15-26-29.jpg,640,480,standing,292,318,348,371
Image__2018-01-22__15-26-29.jpg,640,480,standing,500,247,606,311
Image__2018-01-22__15-26-29.jpg,640,480,standing,531,204,605,247
Image__2018-01-22__15-26-29.jpg,640,480,standing,502,145,608,209
Image__2018-01-22__15-26-29.jpg,640,480,standing,433,129,539,193
Image__2018-01-22__15-26-29.jpg,640,480,standing,394,71,474,149
Image__2018-01-22__15-26-29.jpg,640,480,standing,500,85,582,134
Image__2018-01-22__15-26-29.jpg,640,480,standing,320,119,384,193
Image__2018-01-22__15-26-29.jpg,640,480,standing,259,164,330,231
Image__2018-01-22__15-26-29.jpg,640,480,standing,204,114,275,181
Image__2018-01-22__15-26-29.jpg,640,480,standing,134,135,205,202
Image__2018-01-22__15-26-29.jpg,640,480,standing,198,266,269,333
Image__2018-01-22__15-26-29.jpg,640,480,standing,110,282,193,351
Image__2018-01-22__15-26-29.jpg,640,480,fallen,201,187,307,284
Image__2018-01-22__15-26-29.jpg,640,480,fallen,278,251,501,320
Image__2018-01-22__15-26-29.jpg,640,480,fallen,346,194,540,253
Image__2018-01-22__15-26-29.jpg,640,480,fallen,185,65,379,124
Image__2018-01-22__15-26-29.jpg,640,480,fallen,430,300,603,392
Image__2018-01-22__15-26-29.jpg,640,480,fallen,402,35,614,127
Image__2018-01-22__15-26-29.jpg,640,480,fallen,298,373,357,478
Image__2018-01-22__15-26-29.jpg,640,480,fallen,309,223,349,261
Image__2018-01-18__11-11-15.jpg,640,480,fallen,280,345,375,396
Image__2018-01-18__11-11-15.jpg,640,480,fallen,307,136,406,248
Image__2018-01-18__11-11-15.jpg,640,480,fallen,86,237,313,312
Image__2018-01-18__11-11-15.jpg,640,480,fallen,135,66,323,194
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,592,767,725,899
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,473,722,606,854
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,430,587,563,719
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,561,608,709,759
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,698,659,845,817
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,754,549,891,684
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,638,515,762,642
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,510,486,634,613
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,599,387,723,514
Image__2018-01-24__11-30-03.jpg,1280,1024,standing,730,415,854,542
Image__2018-01-18__11-05-48.jpg,640,480,standing,312,244,358,288
Image__2018-01-18__11-05-48.jpg,640,480,standing,259,319,317,385
Image__2018-01-18__11-05-48.jpg,640,480,standing,133,351,205,417
Image__2018-01-18__11-05-48.jpg,640,480,standing,228,69,309,158
Image__2018-01-18__11-05-48.jpg,640,480,fallen,114,173,320,239
Image__2018-01-18__11-05-48.jpg,640,480,fallen,141,248,268,327
Image__2018-01-22__15-33-08.jpg,640,480,fallen,230,248,456,299
Image__2018-01-22__15-33-08.jpg,640,480,fallen,239,299,465,350
Image__2018-01-22__15-33-08.jpg,640,480,fallen,231,354,457,405
Image__2018-01-22__15-33-08.jpg,640,480,fallen,237,407,462,460
Image__2018-01-23__10-36-39.jpg,640,480,standing,483,360,549,418
Image__2018-01-23__10-36-39.jpg,640,480,standing,415,282,503,360
Image__2018-01-23__10-36-39.jpg,640,480,standing,355,261,415,322
Image__2018-01-23__10-36-39.jpg,640,480,standing,247,147,311,210
Image__2018-01-23__10-36-39.jpg,640,480,standing,305,120,373,189
Image__2018-01-23__10-36-39.jpg,640,480,standing,386,132,462,203
Image__2018-01-23__10-36-39.jpg,640,480,standing,460,110,553,187
Image__2018-01-23__10-36-39.jpg,640,480,standing,391,51,469,137
Image__2018-01-23__10-36-39.jpg,640,480,standing,278,34,345,119
Image__2018-01-23__10-36-39.jpg,640,480,standing,201,98,249,151
Image__2018-01-23__10-36-39.jpg,640,480,standing,327,372,375,425
Image__2018-01-23__10-36-39.jpg,640,480,standing,328,323,376,376
Image__2018-01-23__10-36-39.jpg,640,480,standing,282,315,330,368
Image__2018-01-23__10-36-39.jpg,640,480,standing,374,319,411,360
Image__2018-01-23__10-36-39.jpg,640,480,standing,324,417,372,470
Image__2018-01-23__10-36-39.jpg,640,480,standing,216,363,269,418
Image__2018-01-23__10-36-39.jpg,640,480,standing,267,358,328,442
Image__2018-01-23__10-36-39.jpg,640,480,standing,546,331,640,416
Image__2018-01-23__10-36-39.jpg,640,480,standing,553,72,640,161
Image__2018-01-23__10-36-39.jpg,640,480,standing,462,48,531,125
Image__2018-01-23__10-36-39.jpg,640,480,standing,414,410,504,480
Image__2018-01-23__10-36-39.jpg,640,480,standing,364,434,428,480
Image__2018-01-23__10-36-39.jpg,640,480,fallen,420,156,583,288
Image__2018-01-23__10-36-39.jpg,640,480,fallen,142,262,346,377
Image__2018-01-23__10-36-39.jpg,640,480,fallen,129,138,211,308
Image__2018-01-23__10-36-39.jpg,640,480,standing,180,142,249,207
Image__2018-01-23__10-36-39.jpg,640,480,standing,523,88,560,120
Image__2018-01-23__10-36-39.jpg,640,480,fallen,158,372,304,480
Image__2018-01-23__10-36-39.jpg,640,480,fallen,220,206,380,263
Image__2018-01-23__10-36-39.jpg,640,480,fallen,344,185,438,234
Image__2018-01-23__10-36-39.jpg,640,480,fallen,336,30,408,134
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,965,515,1069,603
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,870,514,974,602
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,780,518,884,606
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,694,513,784,600
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,609,507,699,594
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,517,509,607,596
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,447,675,537,773
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,533,673,623,771
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,619,673,709,771
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,706,655,796,753
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,797,664,887,762
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,889,668,979,766
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,878,849,979,963
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,794,848,891,960
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,701,840,798,952
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,616,849,703,958
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,532,858,619,967
Image__2018-01-24__12-10-52.jpg,1280,1024,standing,443,868,530,977
Image__2018-01-24__11-35-33.jpg,1280,1024,standing,746,892,880,1017
Image__2018-01-24__11-35-33.jpg,1280,1024,standing,672,761,808,916
Image__2018-01-24__11-35-33.jpg,1280,1024,standing,837,355,1019,489
Image__2018-01-24__11-35-33.jpg,1280,1024,standing,518,152,652,324
Image__2018-01-24__11-35-33.jpg,1280,1024,standing,714,1,853,177
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,744,475,1032,848
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,625,507,926,885
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,493,492,722,771
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,322,496,645,848
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,230,351,660,484
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,657,203,1041,486
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,618,84,1017,359
Image__2018-01-24__11-35-33.jpg,1280,1024,fallen,890,499,1186,877
9.jpg,640,480,fallen,17,37,87,459
9.jpg,640,480,fallen,108,43,173,457
9.jpg,640,480,fallen,194,100,258,457
9.jpg,640,480,fallen,270,98,344,457
9.jpg,640,480,fallen,350,97,428,457
9.jpg,640,480,fallen,452,23,527,457
9.jpg,640,480,fallen,548,23,625,456
Image__2018-01-18__11-10-41.jpg,640,480,standing,160,282,243,345
Image__2018-01-18__11-10-41.jpg,640,480,fallen,218,103,360,269
Image__2018-01-18__10-57-23.jpg,640,480,fallen,217,291,393,419
Image__2018-01-18__10-57-23.jpg,640,480,fallen,198,139,388,258
Image__2018-01-18__10-57-23.jpg,640,480,fallen,122,25,309,146
Image__2018-01-18__10-57-23.jpg,640,480,fallen,121,322,283,478
Image__2018-01-10__14-38-50.jpg,640,480,fallen,376,74,488,477
Image__2018-01-10__14-38-50.jpg,640,480,standing,228,5,376,189
Image__2018-01-10__14-38-50.jpg,640,480,standing,13,1,234,191
Image__2018-01-10__14-38-50.jpg,640,480,standing,1,191,218,339
Image__2018-01-10__14-38-50.jpg,640,480,standing,12,312,231,480
Image__2018-01-10__13-51-41.jpg,640,480,fallen,39,66,482,197
Image__2018-01-10__13-51-41.jpg,640,480,fallen,149,254,600,468
28.jpg,640,480,fallen,14,207,68,460
28.jpg,640,480,fallen,78,67,159,460
28.jpg,640,480,fallen,171,257,228,460
28.jpg,640,480,fallen,237,16,321,457
28.jpg,640,480,fallen,330,194,388,457
28.jpg,640,480,fallen,398,44,480,459
28.jpg,640,480,fallen,487,266,546,460
28.jpg,640,480,fallen,553,98,626,458
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,469,129,602,564
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,356,273,489,708
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,361,707,793,826
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,493,801,935,942
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,714,632,976,716
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,624,387,1013,543
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,601,281,1033,436
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,605,168,988,294
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,635,40,1060,196
Image__2018-01-24__11-45-28.jpg,1280,1024,fallen,994,139,1155,560
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,910,720,1100,881
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,1042,709,1203,848
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,985,609,1143,706
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,790,525,953,654
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,940,510,1103,639
Image__2018-01-24__11-45-28.jpg,1280,1024,standing,590,567,726,702
Image__2018-01-24__12-00-24.jpg,1280,1024,fallen,756,421,973,849
Image__2018-01-24__12-00-24.jpg,1280,1024,fallen,481,253,671,641
Image__2018-01-24__12-00-24.jpg,1280,1024,fallen,594,259,789,694
Image__2018-01-24__12-00-24.jpg,1280,1024,fallen,854,353,1196,686
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,380,483,529,616
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,583,645,732,813
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,725,695,870,846
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,908,549,1120,700
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,965,273,1178,417
Image__2018-01-24__12-00-24.jpg,1280,1024,standing,734,250,886,407
14.jpg,640,480,fallen,74,36,190,455
14.jpg,640,480,fallen,273,52,364,421
14.jpg,640,480,fallen,474,55,562,410
Image__2018-01-18__11-07-02.jpg,640,480,standing,324,252,391,319
Image__2018-01-18__11-07-02.jpg,640,480,standing,231,90,305,168
Image__2018-01-18__11-07-02.jpg,640,480,standing,208,262,262,308
Image__2018-01-18__11-07-02.jpg,640,480,standing,247,322,315,385
Image__2018-01-18__11-07-02.jpg,640,480,standing,133,352,201,413
Image__2018-01-18__11-07-02.jpg,640,480,standing,112,268,184,317
Image__2018-01-18__11-07-02.jpg,640,480,standing,199,415,257,480
Image__2018-01-18__11-07-02.jpg,640,480,fallen,155,18,298,189
Image__2018-01-18__11-07-02.jpg,640,480,fallen,271,180,427,240
Image__2018-01-18__11-07-02.jpg,640,480,fallen,180,205,276,260
Image__2018-01-18__11-07-02.jpg,640,480,fallen,87,192,185,242
Image__2018-01-18__11-07-02.jpg,640,480,fallen,268,378,400,479
Image__2018-01-18__11-07-02.jpg,640,480,standing,179,312,232,353
standing-bottles-7454.jpg,1300,977,standing,648,459,847,633
standing-bottles-7454.jpg,1300,977,standing,446,449,645,623
standing-bottles-7454.jpg,1300,977,standing,246,450,445,624
standing-bottles-7454.jpg,1300,977,standing,442,660,641,834
standing-bottles-7454.jpg,1300,977,standing,656,670,855,844
standing-bottles-7454.jpg,1300,977,standing,877,669,1076,843
standing-bottles-7454.jpg,1300,977,standing,848,450,1047,624
standing-bottles-7454.jpg,1300,977,standing,850,254,1049,428
standing-bottles-7454.jpg,1300,977,standing,647,255,846,429
standing-bottles-7454.jpg,1300,977,standing,456,250,655,424
standing-bottles-7454.jpg,1300,977,standing,263,244,462,418
standing-bottles-7454.jpg,1300,977,standing,38,249,237,423
standing-bottles-7454.jpg,1300,977,standing,16,457,215,631
standing-bottles-7454.jpg,1300,977,standing,225,666,424,840
standing-bottles-7454.jpg,1300,977,standing,448,37,647,211
standing-bottles-7454.jpg,1300,977,standing,640,52,839,226
standing-bottles-7454.jpg,1300,977,standing,820,49,1019,223
standing-bottles-7454.jpg,1300,977,standing,818,47,1017,221
standing-bottles-7454.jpg,1300,977,standing,1069,47,1268,221
standing-bottles-7454.jpg,1300,977,standing,1074,249,1273,423
standing-bottles-7454.jpg,1300,977,standing,1074,451,1273,625
standing-bottles-7454.jpg,1300,977,standing,1092,662,1291,836
standing-bottles-7454.jpg,1300,977,standing,248,44,447,218
standing-bottles-7454.jpg,1300,977,standing,49,35,248,209
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,749,453,900,613
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,889,527,1047,675
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,1037,581,1214,714
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,1072,728,1209,866
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,932,685,1081,828
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,778,619,934,766
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,771,762,934,907
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,960,833,1111,965
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,870,395,1060,522
Image__2018-01-24__11-55-11.jpg,1280,1024,standing,1028,433,1193,575
Image__2018-01-18__11-02-32.jpg,640,480,fallen,203,186,321,296
Image__2018-01-24__11-57-14.jpg,1280,1024,fallen,717,699,1105,851
Image__2018-01-24__11-57-14.jpg,1280,1024,fallen,846,248,995,703
Image__2018-01-24__11-57-14.jpg,1280,1024,fallen,720,311,854,705
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,988,493,1206,620
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,977,364,1195,491
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,976,213,1186,371
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,600,207,727,354
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,601,352,747,499
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,615,504,748,625
Image__2018-01-24__11-57-14.jpg,1280,1024,standing,641,631,774,752
Image__2018-01-24__12-15-11.jpg,1280,1024,fallen,558,755,841,829
Image__2018-01-24__12-15-11.jpg,1280,1024,fallen,686,653,946,775
Image__2018-01-24__12-15-11.jpg,1280,1024,fallen,526,329,697,574
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,723,845,820,949
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,632,843,729,947
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,547,845,644,949
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,465,827,559,920
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,464,731,561,835
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,500,656,593,741
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,479,574,572,659
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,594,639,686,734
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,691,565,783,660
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,786,587,878,682
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,883,613,975,708
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,841,518,933,613
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,740,489,832,584
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,637,480,734,570
Image__2018-01-24__12-15-11.jpg,1280,1024,standing,498,345,590,440
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,845,677,965,784
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,754,689,863,796
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,652,708,759,814
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,625,809,732,915
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,530,812,634,936
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,730,796,828,895
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,826,785,924,884
Image__2018-01-24__12-06-45.jpg,1280,1024,standing,922,769,1030,874
standing-bottles-7i9.jpg,1300,957,standing,538,317,782,537
standing-bottles-7i9.jpg,1300,957,standing,788,316,1032,536
standing-bottles-7i9.jpg,1300,957,standing,295,317,539,537
standing-bottles-7i9.jpg,1300,957,standing,309,576,553,796
standing-bottles-7i9.jpg,1300,957,standing,570,576,814,796
standing-bottles-7i9.jpg,1300,957,standing,824,568,1068,788
standing-bottles-7i9.jpg,1300,957,standing,553,66,797,286
standing-bottles-7i9.jpg,1300,957,standing,292,64,536,284
standing-bottles-7i9.jpg,1300,957,standing,799,63,1043,283
Image__2018-01-10__14-08-18.jpg,640,480,standing,110,1,296,210
Image__2018-01-10__14-08-18.jpg,640,480,standing,273,1,444,177
Image__2018-01-10__14-08-18.jpg,640,480,standing,453,1,640,177
Image__2018-01-10__14-08-18.jpg,640,480,standing,1,134,201,298
Image__2018-01-10__14-08-18.jpg,640,480,standing,51,287,221,435
Image__2018-01-10__14-08-18.jpg,640,480,fallen,382,176,596,258
Image__2018-01-10__14-08-18.jpg,640,480,fallen,215,263,640,365
Image__2018-01-10__14-08-18.jpg,640,480,fallen,153,362,591,476
standing-bottles-21.jpg,1300,957,standing,204,250,499,511
standing-bottles-21.jpg,1300,957,standing,511,278,806,539
standing-bottles-21.jpg,1300,957,standing,842,256,1137,517
standing-bottles-21.jpg,1300,957,standing,1003,477,1298,738
standing-bottles-21.jpg,1300,957,standing,694,486,989,747
standing-bottles-21.jpg,1300,957,standing,366,488,661,749
standing-bottles-21.jpg,1300,957,standing,46,471,341,732
Image__2018-01-23__10-39-27.jpg,640,480,standing,306,122,370,189
Image__2018-01-23__10-39-27.jpg,640,480,standing,382,107,462,184
Image__2018-01-23__10-39-27.jpg,640,480,standing,438,134,534,204
Image__2018-01-23__10-39-27.jpg,640,480,standing,410,255,494,326
Image__2018-01-23__10-39-27.jpg,640,480,standing,491,254,572,327
Image__2018-01-23__10-39-27.jpg,640,480,standing,394,381,487,474
Image__2018-01-23__10-39-27.jpg,640,480,standing,476,365,583,444
Image__2018-01-23__10-39-27.jpg,640,480,standing,282,312,327,366
Image__2018-01-23__10-39-27.jpg,640,480,standing,346,256,402,312
Image__2018-01-23__10-39-27.jpg,640,480,standing,383,299,417,332
Image__2018-01-23__10-39-27.jpg,640,480,standing,270,360,330,441
Image__2018-01-23__10-39-27.jpg,640,480,standing,246,146,315,214
Image__2018-01-23__10-39-27.jpg,640,480,standing,176,142,245,210
Image__2018-01-23__10-39-27.jpg,640,480,standing,196,104,249,158
Image__2018-01-23__10-39-27.jpg,640,480,standing,255,109,307,157
Image__2018-01-23__10-39-27.jpg,640,480,standing,282,43,351,124
Image__2018-01-23__10-39-27.jpg,640,480,standing,185,27,263,108
Image__2018-01-23__10-39-27.jpg,640,480,standing,409,13,498,108
Image__2018-01-23__10-39-27.jpg,640,480,standing,478,42,555,112
Image__2018-01-23__10-39-27.jpg,640,480,standing,523,47,635,133
Image__2018-01-23__10-39-27.jpg,640,480,fallen,203,212,370,261
Image__2018-01-23__10-39-27.jpg,640,480,fallen,368,194,567,260
Image__2018-01-23__10-39-27.jpg,640,480,fallen,377,312,591,382
Image__2018-01-23__10-39-27.jpg,640,480,fallen,325,308,379,427
Image__2018-01-23__10-39-27.jpg,640,480,fallen,140,263,345,375
Image__2018-01-23__10-39-27.jpg,640,480,fallen,122,133,205,307
Image__2018-01-23__10-39-27.jpg,640,480,fallen,352,31,404,154
Image__2018-01-23__10-39-27.jpg,640,480,fallen,144,381,295,479
Image__2018-01-23__10-39-27.jpg,640,480,fallen,200,353,306,454
Image__2018-01-23__10-39-27.jpg,640,480,fallen,343,180,439,223
Image__2018-01-23__10-39-27.jpg,640,480,fallen,445,102,555,156
standing-bottles-35.jpg,1300,957,standing,406,332,645,540
standing-bottles-35.jpg,1300,957,standing,660,340,899,548
standing-bottles-35.jpg,1300,957,standing,907,347,1146,555
standing-bottles-35.jpg,1300,957,standing,865,80,1148,338
standing-bottles-35.jpg,1300,957,standing,651,68,934,326
standing-bottles-35.jpg,1300,957,standing,411,67,656,323
standing-bottles-35.jpg,1300,957,standing,148,84,418,351
standing-bottles-35.jpg,1300,957,standing,151,343,414,585
standing-bottles-35.jpg,1300,957,standing,147,582,410,824
standing-bottles-35.jpg,1300,957,standing,404,563,667,805
standing-bottles-35.jpg,1300,957,standing,650,561,913,803
standing-bottles-35.jpg,1300,957,standing,885,562,1148,804
Image__2018-01-23__10-37-36.jpg,640,480,standing,244,148,316,208
Image__2018-01-23__10-37-36.jpg,640,480,standing,306,122,372,189
Image__2018-01-23__10-37-36.jpg,640,480,standing,387,129,462,201
Image__2018-01-23__10-37-36.jpg,640,480,standing,459,129,534,201
Image__2018-01-23__10-37-36.jpg,640,480,standing,475,253,568,323
Image__2018-01-23__10-37-36.jpg,640,480,standing,413,281,504,356
Image__2018-01-23__10-37-36.jpg,640,480,standing,356,263,415,318
Image__2018-01-23__10-37-36.jpg,640,480,standing,329,323,377,377
Image__2018-01-23__10-37-36.jpg,640,480,standing,326,371,374,425
Image__2018-01-23__10-37-36.jpg,640,480,standing,321,417,369,471
Image__2018-01-23__10-37-36.jpg,640,480,standing,280,313,328,367
Image__2018-01-23__10-37-36.jpg,640,480,standing,257,107,305,156
Image__2018-01-23__10-37-36.jpg,640,480,standing,199,105,253,156
Image__2018-01-23__10-37-36.jpg,640,480,standing,177,145,246,209
Image__2018-01-23__10-37-36.jpg,640,480,standing,218,360,272,419
Image__2018-01-23__10-37-36.jpg,640,480,standing,372,317,412,359
Image__2018-01-23__10-37-36.jpg,640,480,standing,542,68,635,147
Image__2018-01-23__10-37-36.jpg,640,480,standing,453,56,534,138
Image__2018-01-23__10-37-36.jpg,640,480,standing,393,50,474,132
Image__2018-01-23__10-37-36.jpg,640,480,standing,282,46,349,121
Image__2018-01-23__10-37-36.jpg,640,480,fallen,346,189,436,237
Image__2018-01-23__10-37-36.jpg,640,480,fallen,223,207,382,261
Image__2018-01-23__10-37-36.jpg,640,480,fallen,142,263,344,376
Image__2018-01-23__10-37-36.jpg,640,480,fallen,158,370,307,480
Image__2018-01-23__10-37-36.jpg,640,480,fallen,414,159,584,285
Image__2018-01-23__10-37-36.jpg,640,480,fallen,126,138,207,313
Image__2018-01-23__10-37-36.jpg,640,480,standing,262,361,327,442
Image__2018-01-23__10-37-36.jpg,640,480,standing,414,409,505,480
